project,hash,date,fileId,fileName,dok0.004Values,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.5,dok0.004FileBusFactor0.6,dok0.004FileBusFactor0.7,dok0.004FileBusFactor0.8,dok0.004FileBusFactor0.9,dok0.004FileBusFactor1.0,dok0.004ProjectBusFactor0.5,dok0.004ProjectBusFactor0.6,dok0.004ProjectBusFactor0.7,dok0.004ProjectBusFactor0.8,dok0.004ProjectBusFactor0.9,dok0.004ProjectBusFactor1.0,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
zaproxy,e025aa512d48cc4a5ed7716c8a7714a264132c02,1558533304,3640,"test/org/parosproxy/paros/core/scanner/VariantJSONQueryUnitTest.java","{""2"":7.576065E-4,""5"":0.011171085,""28"":0.018961089}",0.0076,0.0112,0.0309,0.0103,0.0112,0.0075,0.0008,0.0190,0.0309,1.0849,0.0736,1.8415,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,0,0,3,1,5,375,125,125,0,500,250,2,0,125,0,125,0.0,0.33333334,0.0,0.33333334,-250,125,-125,0,125,-1,124,0,0,0,0,0.8614,0.0001,0.8715,0.1808,1.5597,0.0027,1.0107,57.7798,165.8380,0.8637,0.0001,0.8716,0.1951,2.2022,0.0098,0.4604,37.5854,124.9993,20.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,3556.5896,-1.0000,-1.0000,-1.0000,-1.0000,84079.7734,28026.5918,40549.5156,39973.6719,true,true
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,3640,"test/org/parosproxy/paros/core/scanner/VariantJSONQueryUnitTest.java","{""2"":7.5457606E-4,""5"":0.011126402,""28"":0.018961089}",null,null,0.0308,0.0103,0.0111,0.0075,0.0008,0.0190,0.0308,1.0823,0.0734,1.8443,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,1,71389,3,2,0,250,125,125,0,500,125,2,0,125,0,125,0.0,0.5,0.0,0.5,-125,125,-125,0,0,0,0,0,0,0,0,0.8764,0.0001,0.8714,0.2247,1.5597,0.0027,1.0107,57.7798,165.8380,0.8777,0.0001,0.8715,0.2478,2.2022,0.0098,0.4604,37.5854,124.9993,4.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,f9d9b4b765ee758daca3763d604b0986624bd25d,1559924859,3640,"test/org/parosproxy/paros/core/scanner/VariantJSONQueryUnitTest.java","{""5"":0.019906659,""28"":0.0024134484}",0.0007,null,0.0223,0.0112,0.0112,0.0087,0.0024,0.0199,0.0223,1.0000,0.2163,1.7837,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,1391555,2,3,2,125,125,125,0,500,0,2,0,125,0,125,0.0,1.0,0.0,1.0,0,125,0,0,0,0,0,0,0,0,0,0.8908,0.0001,0.8749,0.3619,1.5597,0.0027,1.0107,57.7798,165.8380,0.8914,0.0001,0.8748,0.4005,2.2022,0.0098,0.4604,37.5854,124.9993,3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,40549.5156,-1.0000,-1.0000,-1.0000,-1.0000,40549.5156,40549.5156,40549.5156,40549.5156,false,false
zaproxy,51a6ab44e06233ec0d29bc9920cc48fe286a52a8,1488369819,2306,"src/org/zaproxy/zap/extension/api/ApiResponseList.java","{""2"":0.09454805,""28"":0.33009708}",null,0.3301,0.4246,0.2123,0.2123,0.1178,0.0945,0.3301,0.4246,1.0000,0.4453,1.5547,1,1,0,0,0,0,1,0,0,0,0,0,false,false,false,false,0,0,0,0,2,1,28,132,96,-252,-348,288,541,13,1,0,1,2,0.007575758,0.0,0.007575758,0.015151516,-384,-1,12,0,0,0,0,-12,-1,-1,-14,0.7916,0.0000,0.8030,0.3007,3.3053,0.0007,0.6362,52.4767,180.1250,0.7825,0.0000,0.7823,0.2080,3.1307,0.0018,0.3179,28.7497,130.5306,56.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,7984.4717,-1.0000,-1.0000,-1.0000,-1.0000,127566.7969,18223.8281,40549.5156,7984.4717,false,false
zaproxy,8960befa37a1e5e04b80cb044aa5121af115dd43,1558533277,2306,"src/org/zaproxy/zap/extension/api/ApiResponseList.java","{""2"":0.0054394146}",null,null,0.0054,0.0054,0.0054,0.0000,0.0054,0.0054,0.0054,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,1,70163458,1,2,5,9,96,-252,-348,288,408,13,0,133,0,133,0.0,14.777778,0.0,14.777778,-261,133,-133,-1,125,-1,123,0,0,0,0,0.8764,0.0002,0.8867,0.0302,4.9132,0.0009,0.9427,74.2226,262.9523,0.8786,0.0002,0.8873,0.0167,4.7432,0.0025,0.4507,39.6920,188.8819,5.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,32921.6836,-1.0000,-1.0000,-1.0000,-1.0000,113444.8672,37814.9570,40549.5156,39973.6719,true,false
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,2306,"src/org/zaproxy/zap/extension/api/ApiResponseList.java","{""2"":0.005427113}",null,null,0.0054,0.0054,0.0054,0.0000,0.0054,0.0054,0.0054,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,70234874,1,3,0,NaN,96,-252,-348,288,275,13,0,133,0,133,-0.0,NaN,-0.0,NaN,-128,133,-128,0,0,0,0,0,5,0,5,0.8764,0.0001,0.8714,0.2247,4.9132,0.0009,0.9427,74.2226,262.9523,0.8777,0.0001,0.8715,0.2478,4.7432,0.0025,0.4507,39.6920,188.8819,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,f9d9b4b765ee758daca3763d604b0986624bd25d,1559924859,2306,"src/org/zaproxy/zap/extension/api/ApiResponseList.java","{""2"":0.0043269033}",0.0051,0.0043,0.0043,0.0043,0.0043,0.0000,0.0043,0.0043,0.0043,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,3,71555040,1,4,2,NaN,96,-252,-348,288,147,13,0,128,0,128,-0.0,NaN,-0.0,NaN,0,128,0,0,-5,0,-5,0,0,0,0,0.8908,0.0001,0.8749,0.3619,4.9132,0.0009,0.9427,74.2226,262.9523,0.8914,0.0001,0.8748,0.4005,4.7432,0.0025,0.4507,39.6920,188.8819,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,40549.5156,-1.0000,-1.0000,-1.0000,-1.0000,40549.5156,40549.5156,40549.5156,40549.5156,false,false
zaproxy,51a6ab44e06233ec0d29bc9920cc48fe286a52a8,1488369819,3638,"test/org/parosproxy/paros/core/scanner/VariantCookieUnitTest.java","{""5"":0.2945793,""28"":0.5}",null,0.5000,0.7946,0.3973,0.3973,0.1027,0.2946,0.5000,0.7946,1.0000,0.7415,1.2585,2,1,1,1,1,1,1,0,0,0,0,0,false,false,false,false,0,0,0,0,2,1,28,1872,468,468,0,1414,1414,28,468,0,0,468,0.25,0.0,0.0,0.25,-1404,-468,5,0,0,0,0,463,0,-14,449,0.7916,0.0019,0.8030,0.3007,0.6948,0.0043,0.3440,23.1612,63.0556,0.7825,0.0021,0.7823,0.2080,1.3929,0.0050,0.4076,31.6660,94.0158,31.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,7984.4717,-1.0000,-1.0000,-1.0000,-1.0000,98011.3281,19602.2656,40549.5156,7984.4717,false,false
zaproxy,e025aa512d48cc4a5ed7716c8a7714a264132c02,1558533304,3638,"test/org/parosproxy/paros/core/scanner/VariantCookieUnitTest.java","{""2"":0.0014890888,""5"":0.01097848,""28"":0.018634167}",0.0076,0.0110,0.0311,0.0104,0.0110,0.0070,0.0015,0.0186,0.0311,1.0590,0.1436,1.7974,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,1,70163485,3,2,5,1409,468,468,0,1414,941,28,0,473,0,473,0.0,0.33569908,0.0,0.33569908,-941,473,-473,-5,473,-14,454,0,0,0,0,0.8614,0.0005,0.8715,0.1808,2.3077,0.0063,0.7171,53.1342,159.3354,0.8637,0.0005,0.8716,0.1951,2.9975,0.0072,0.3598,31.8941,133.4071,25.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,3556.5896,-1.0000,-1.0000,-1.0000,-1.0000,84079.7734,28026.5918,40549.5156,39973.6719,true,true
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,3638,"test/org/parosproxy/paros/core/scanner/VariantCookieUnitTest.java","{""2"":0.0014831322,""5"":0.010934565,""28"":0.018634167}",null,null,0.0311,0.0104,0.0109,0.0070,0.0015,0.0186,0.0311,1.0564,0.1433,1.8003,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,70234874,3,3,0,936,468,468,0,1414,468,28,0,473,0,473,0.0,0.5053419,0.0,0.5053419,-468,473,-468,0,0,0,0,0,5,0,5,0.8764,0.0005,0.8714,0.2247,2.3077,0.0063,0.7171,53.1342,159.3354,0.8777,0.0005,0.8715,0.2478,2.9975,0.0072,0.3598,31.8941,133.4071,5.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,f9d9b4b765ee758daca3763d604b0986624bd25d,1559924859,3638,"test/org/parosproxy/paros/core/scanner/VariantCookieUnitTest.java","{""5"":0.018662488,""28"":0.004525216}",0.0014,null,0.0232,0.0116,0.0116,0.0071,0.0045,0.0187,0.0232,1.0000,0.3903,1.6097,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,3,71555040,2,4,2,468,468,468,0,1414,0,28,0,468,0,468,0.0,1.0,0.0,1.0,0,468,0,0,-5,0,-5,0,0,0,0,0.8908,0.0004,0.8749,0.3619,2.3077,0.0063,0.7171,53.1342,159.3354,0.8914,0.0004,0.8748,0.4005,2.9975,0.0072,0.3598,31.8941,133.4071,1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,40549.5156,-1.0000,-1.0000,-1.0000,-1.0000,40549.5156,40549.5156,40549.5156,40549.5156,false,false
zaproxy,51a6ab44e06233ec0d29bc9920cc48fe286a52a8,1488369819,2305,"src/org/zaproxy/zap/extension/api/ApiResponseElement.java","{""0"":0.029681219,""2"":0.035765164,""5"":0.017022789,""28"":0.11345029,""205"":0.009498323}",null,0.1135,0.2054,0.0411,0.0297,0.0373,0.0095,0.1135,0.2054,0.7225,0.2312,2.7615,1,0,0,0,0,0,1,0,0,0,0,0,false,false,false,false,0,0,0,0,5,1,28,122,74,-244,-318,224,468,32,0,0,1,1,0.0,0.0,0.008196721,0.008196721,-366,0,-2,0,0,0,0,-1,-3,-1,-5,0.7916,0.0000,0.8030,0.3007,3.2659,0.0019,0.5902,48.9741,172.6591,0.7825,0.0000,0.7823,0.2080,3.1400,0.0010,0.2882,26.2309,125.8275,36.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,7984.4717,20922.7402,1394.8492,7984.4717,117.1154,134474.6094,4980.5410,40549.5156,18.6667,false,false
zaproxy,8960befa37a1e5e04b80cb044aa5121af115dd43,1558533277,2305,"src/org/zaproxy/zap/extension/api/ApiResponseElement.java","{""0"":3.9178653E-5,""2"":0.0044279885,""5"":0.08740796,""28"":5.139793E-4}",0.0981,0.0874,0.0924,0.0231,0.0025,0.0372,0.0000,0.0874,0.0924,0.1070,0.0017,3.7843,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,1,70163458,4,2,5,0,74,-244,-318,224,346,32,0,122,0,122,NaN,Infinity,NaN,Infinity,-244,122,-122,0,120,-2,118,0,0,0,0,0.8764,0.0002,0.8867,0.0302,6.4335,0.0030,1.9263,130.1040,423.8802,0.8786,0.0002,0.8873,0.0167,7.2175,0.0023,1.0112,84.8469,334.3870,9.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,32921.6836,-1.0000,-1.0000,-1.0000,-1.0000,113444.8672,37814.9570,40549.5156,39973.6719,true,false
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,2305,"src/org/zaproxy/zap/extension/api/ApiResponseElement.java","{""0"":3.902194E-5,""2"":0.004411841,""5"":0.08705963,""28"":5.119234E-4}",0.0000,0.0000,0.0920,0.0230,0.0025,0.0370,0.0000,0.0871,0.0920,0.1070,0.0017,3.7843,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,70234874,4,3,0,NaN,74,-244,-318,224,224,32,0,122,0,122,-0.0,NaN,-0.0,NaN,-122,122,-122,0,0,0,0,0,0,0,0,0.8764,0.0001,0.8714,0.2247,6.4335,0.0030,1.9263,130.1040,423.8802,0.8777,0.0001,0.8715,0.2478,7.2175,0.0023,1.0112,84.8469,334.3870,13.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,51a6ab44e06233ec0d29bc9920cc48fe286a52a8,1488369819,3639,"test/org/parosproxy/paros/core/scanner/VariantHeaderUnitTest.java","{""5"":0.29457945,""28"":0.5}",null,0.5000,0.7946,0.3973,0.3973,0.1027,0.2946,0.5000,0.7946,1.0000,0.7415,1.2585,2,1,1,1,1,1,1,0,0,0,0,0,false,false,false,false,0,0,0,0,2,1,28,912,304,304,0,912,912,0,304,0,0,304,0.33333334,0.0,0.0,0.33333334,-608,-304,304,0,0,0,0,0,0,0,0,0.7916,0.0012,0.8030,0.3007,0.7095,0.0009,0.3512,23.6513,64.3899,0.7825,0.0013,0.7823,0.2080,0.7785,0.0016,0.2569,19.4627,56.0566,29.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,7984.4717,-1.0000,-1.0000,-1.0000,-1.0000,98011.3281,19602.2656,40549.5156,7984.4717,false,false
zaproxy,b47778dd759b3eb9b1487cc3cfb2304aabe04cd2,1490775555,3639,"test/org/parosproxy/paros/core/scanner/VariantHeaderUnitTest.java","{""2"":0.33333334,""5"":0.17553842,""28"":0.29914433}",null,0.3333,0.8080,0.2693,0.2991,0.0678,0.1755,0.3333,0.8080,1.1107,0.6517,1.2376,3,2,2,2,1,1,1,0,0,0,0,0,false,false,false,false,0,0,1,2405736,3,2,2,1216,304,304,0,608,912,0,304,0,0,304,0.25,0.0,0.0,0.25,-912,-304,-304,0,0,0,0,304,-304,0,0,0.8199,0.0019,0.8174,0.3443,0.7095,0.0009,0.3512,23.6513,64.3899,0.8080,0.0021,0.8096,0.2815,0.7785,0.0016,0.2569,19.4627,56.0566,24.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,5947.0791,-1.0000,-1.0000,-1.0000,-1.0000,90026.8516,22506.7129,40549.5156,22960.3750,false,false
zaproxy,e025aa512d48cc4a5ed7716c8a7714a264132c02,1558533304,3639,"test/org/parosproxy/paros/core/scanner/VariantHeaderUnitTest.java","{""2"":4.8520867E-4,""5"":0.011242809,""28"":0.019082831}",0.0076,0.0112,0.0308,0.0103,0.0112,0.0076,0.0005,0.0191,0.0308,1.0947,0.0472,1.8581,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,2,70163485,3,3,5,912,304,304,0,608,608,0,0,304,0,304,0.0,0.33333334,0.0,0.33333334,-608,304,-304,-304,304,0,0,0,0,0,0,0.8614,0.0003,0.8715,0.1808,1.5011,0.0021,0.3130,25.9678,85.5587,0.8637,0.0003,0.8716,0.1951,1.5611,0.0029,0.1503,13.8140,64.3136,17.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,3556.5896,-1.0000,-1.0000,-1.0000,-1.0000,84079.7734,28026.5918,40549.5156,39973.6719,true,true
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,3639,"test/org/parosproxy/paros/core/scanner/VariantHeaderUnitTest.java","{""2"":4.832678E-4,""5"":0.011197841,""28"":0.019082831}",null,null,0.0308,0.0103,0.0112,0.0076,0.0005,0.0191,0.0308,1.0920,0.0471,1.8609,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,3,70234874,3,4,0,608,304,304,0,608,304,0,0,304,0,304,0.0,0.5,0.0,0.5,-304,304,-304,0,0,0,0,0,0,0,0,0.8764,0.0003,0.8714,0.2247,1.5011,0.0021,0.3130,25.9678,85.5587,0.8777,0.0003,0.8715,0.2478,1.5611,0.0029,0.1503,13.8140,64.3136,3.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,f9d9b4b765ee758daca3763d604b0986624bd25d,1559924859,3639,"test/org/parosproxy/paros/core/scanner/VariantHeaderUnitTest.java","{""5"":0.020401236,""28"":0.0015739881}",0.0005,null,0.0220,0.0110,0.0110,0.0094,0.0016,0.0204,0.0220,1.0000,0.1433,1.8567,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,4,71555040,2,4,2,304,304,304,0,608,0,0,0,304,0,304,0.0,1.0,0.0,1.0,0,304,0,0,0,0,0,0,0,0,0,0.8908,0.0002,0.8749,0.3619,1.5011,0.0021,0.3130,25.9678,85.5587,0.8914,0.0002,0.8748,0.4005,1.5611,0.0029,0.1503,13.8140,64.3136,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,40549.5156,-1.0000,-1.0000,-1.0000,-1.0000,40549.5156,40549.5156,40549.5156,40549.5156,false,false
zaproxy,8960befa37a1e5e04b80cb044aa5121af115dd43,1558533277,2304,"src/org/zaproxy/zap/extension/api/ApiResponseConversionUtils.java","{""2"":0.001259076}",null,null,0.0013,0.0013,0.0013,0.0000,0.0013,0.0013,0.0013,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,360,73,-26,-99,553,386,29,0,193,0,193,0.0,0.5361111,0.0,0.5361111,-386,193,-193,-90,193,-2,101,0,0,0,0,0.8764,0.0003,0.8867,0.0302,3.9566,0.0031,0.8166,66.7316,222.7519,0.8786,0.0003,0.8873,0.0167,4.6002,0.0054,0.4823,43.5482,194.1576,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,32921.6836,-1.0000,-1.0000,-1.0000,-1.0000,113444.8672,37814.9570,40549.5156,39973.6719,true,false
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,2304,"src/org/zaproxy/zap/extension/api/ApiResponseConversionUtils.java","{""2"":0.0012540396}",null,null,0.0013,0.0013,0.0013,0.0000,0.0013,0.0013,0.0013,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,1,71416,1,2,0,167,73,-26,-99,553,193,29,0,193,0,193,0.0,1.1556886,0.0,1.1556886,-193,193,-193,0,0,0,0,0,0,0,0,0.8764,0.0002,0.8714,0.2247,3.9566,0.0031,0.8166,66.7316,222.7519,0.8777,0.0002,0.8715,0.2478,4.6002,0.0054,0.4823,43.5482,194.1576,7.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,8960befa37a1e5e04b80cb044aa5121af115dd43,1558533277,2303,"src/org/zaproxy/zap/extension/api/ApiResponse.java","{""2"":9.302927E-5}",0.0011,null,0.0001,0.0001,0.0001,0.0000,0.0001,0.0001,0.0001,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,0,47,-100,-147,97,147,0,0,50,0,50,NaN,Infinity,NaN,Infinity,-100,50,-50,-50,50,0,0,0,0,0,0,0.8764,0.0001,0.8867,0.0302,0.8658,0.0001,0.0659,6.1844,32.7991,0.8786,0.0001,0.8873,0.0167,0.7626,0.0004,0.0290,2.8244,23.1352,11.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,32921.6836,-1.0000,-1.0000,-1.0000,-1.0000,113444.8672,37814.9570,40549.5156,39973.6719,true,false
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,2303,"src/org/zaproxy/zap/extension/api/ApiResponse.java","{""2"":9.302927E-5}",null,null,0.0001,0.0001,0.0001,0.0000,0.0001,0.0001,0.0001,1.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,1,71416,1,2,0,NaN,47,-100,-147,97,97,0,0,50,0,50,-0.0,NaN,-0.0,NaN,-50,50,-50,0,0,0,0,0,0,0,0,0.8764,0.0001,0.8714,0.2247,0.8658,0.0001,0.0659,6.1844,32.7991,0.8777,0.0001,0.8715,0.2478,0.7626,0.0004,0.0290,2.8244,23.1352,13.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,e20c1ae57eca4d92889bd53176ee7c508628a73f,1511877195,2302,"src/org/zaproxy/zap/extension/api/ApiPersistentConnection.java","{""0"":0.012824505,""2"":0.05569864,""5"":0.065609895,""231"":1.01853275E-5,""28"":0.04109122}",0.0301,0.0656,0.1752,0.0350,0.0411,0.0250,0.0000,0.0656,0.1752,1.1725,0.0003,1.8721,0,0,0,0,0,0,1,0,0,0,0,0,false,false,false,false,0,0,0,0,5,1,5,138,46,46,0,138,138,0,46,0,0,46,0.33333334,0.0,0.0,0.33333334,-92,-46,46,0,0,0,0,0,0,0,0,0.7886,0.0011,0.7779,0.4957,0.0000,0.0000,0.0000,0.0000,0.0000,0.7982,0.0014,0.7911,0.3839,0.6476,0.0016,0.6412,32.3806,92.7631,37.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,2877.3411,6716.1216,447.7414,3219.8999,12.0000,120676.7500,3094.2756,40549.5156,12.0000,false,false
zaproxy,ab65b20e0915da1d945249ebf8aa8efd005d4bac,1513705554,2302,"src/org/zaproxy/zap/extension/api/ApiPersistentConnection.java","{""0"":0.011348078,""2"":0.04648069,""5"":0.051027454,""231"":9.365593E-6,""28"":0.07467425}",0.0378,0.0747,0.1835,0.0367,0.0465,0.0273,0.0000,0.0747,0.1835,1.2662,0.0003,2.0343,0,0,0,0,0,0,2,0,0,0,0,0,false,false,false,false,0,0,1,1828359,5,2,28,184,46,46,0,92,138,0,46,0,0,46,0.25,0.0,0.0,0.25,-138,-46,-46,0,0,0,0,46,-46,0,0,0.8083,0.0010,0.7818,0.4215,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0006,0.7908,0.3738,0.6476,0.0016,0.6412,32.3806,92.7631,20.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,3219.8999,3536.2810,235.7521,3219.8999,12.0000,117256.5313,3350.1865,40549.5156,12.0000,false,false
zaproxy,8960befa37a1e5e04b80cb044aa5121af115dd43,1558533277,2302,"src/org/zaproxy/zap/extension/api/ApiPersistentConnection.java","{""0"":0.0019646697,""2"":0.0039029485,""5"":0.0021027557,""28"":0.0032705565}",0.0224,0.0021,0.0112,0.0028,0.0027,0.0008,0.0020,0.0039,0.0112,0.9560,0.6991,1.3888,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,0,0,2,46656082,4,2,5,138,46,46,0,92,92,0,0,46,0,46,0.0,0.33333334,0.0,0.33333334,-92,46,-46,-46,46,0,0,0,0,0,0,0.8764,0.0001,0.8867,0.0302,0.8165,0.0003,0.2695,20.4133,58.7945,0.8786,0.0001,0.8873,0.0167,1.4670,0.0021,0.2268,19.8003,73.2006,10.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,32921.6836,-1.0000,-1.0000,-1.0000,-1.0000,113444.8672,37814.9570,40549.5156,39973.6719,true,false
zaproxy,060da6d88991d7f9f94fd9932885a3810983a47a,1558604693,2302,"src/org/zaproxy/zap/extension/api/ApiPersistentConnection.java","{""0"":0.0019568133,""2"":0.003891688,""5"":0.0020979503,""28"":0.0032691115}",0.0020,0.0020,0.0112,0.0028,0.0027,0.0008,0.0020,0.0039,0.0112,0.9571,0.6979,1.3880,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,3,46727498,4,3,0,92,46,46,0,92,46,0,0,46,0,46,0.0,0.5,0.0,0.5,-46,46,-46,0,0,0,0,0,0,0,0,0.8764,0.0000,0.8714,0.2247,0.8165,0.0003,0.2695,20.4133,58.7945,0.8777,0.0000,0.8715,0.2478,1.4670,0.0021,0.2268,19.8003,73.2006,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,39973.6719,-1.0000,-1.0000,-1.0000,-1.0000,80523.1875,40261.5938,40549.5156,40261.5938,false,false
zaproxy,f9d9b4b765ee758daca3763d604b0986624bd25d,1559924859,2302,"src/org/zaproxy/zap/extension/api/ApiPersistentConnection.java","{""2"":0.0014854947,""5"":4.4270142E-4}",0.0037,0.0015,0.0019,0.0010,0.0010,0.0005,0.0004,0.0015,0.0019,1.0000,0.4592,1.5408,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,4,48047664,2,4,2,46,46,46,0,92,0,0,0,46,0,46,0.0,1.0,0.0,1.0,0,46,0,0,0,0,0,0,0,0,0,0.8908,0.0000,0.8749,0.3619,0.8165,0.0003,0.2695,20.4133,58.7945,0.8914,0.0000,0.8748,0.4005,1.4670,0.0021,0.2268,19.8003,73.2006,5.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,40549.5156,-1.0000,-1.0000,-1.0000,-1.0000,40549.5156,40549.5156,40549.5156,40549.5156,false,false
