project,hash,date,fileId,fileName,dok0.004Values,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.5,dok0.004FileBusFactor0.6,dok0.004FileBusFactor0.7,dok0.004FileBusFactor0.8,dok0.004FileBusFactor0.9,dok0.004FileBusFactor1.0,dok0.004ProjectBusFactor0.5,dok0.004ProjectBusFactor0.6,dok0.004ProjectBusFactor0.7,dok0.004ProjectBusFactor0.8,dok0.004ProjectBusFactor0.9,dok0.004ProjectBusFactor1.0,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
ctakes,9faf8a6344fe1423f3e4b01a1ec7759b92183a2d,1671235029,2171,"ctakes-core/src/main/java/org/apache/ctakes/core/cc/XMISerializer.java","{""0"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,0,243,243,243,0,0,0,0,243,0,0,243,1.0,0.0,0.0,1.0,0,-243,0,243,0,0,243,0,0,0,0,0.6910,0.0002,0.6911,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.6910,0.0002,0.6911,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,17,11,0.6471,0.0000,0,3,1.1345,false,55413.8398,-1.0000,-1.0000,-1.0000,-1.0000,55413.8398,55413.8398,55413.8398,55413.8398,true,false
ctakes,9faf8a6344fe1423f3e4b01a1ec7759b92183a2d,1671235029,2170,"ctakes-core/src/main/java/org/apache/ctakes/core/cc/TokenOffsetsCasConsumer.java","{""0"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,0,115,115,115,0,0,0,0,115,0,0,115,1.0,0.0,0.0,1.0,0,-115,0,115,0,0,115,0,0,0,0,0.6910,0.0001,0.6911,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.6910,0.0001,0.6911,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,3,5,1.6667,2.0000,1,2,0.4714,false,55413.8398,-1.0000,-1.0000,-1.0000,-1.0000,55413.8398,55413.8398,55413.8398,55413.8398,true,false
ctakes,44eca4da7d87000a9880a1d6164f4e5657745f50,1706910020,890,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex.xml","{""5"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,965,965,965,0,965,965,0,965,0,0,965,1.0,0.0,0.0,1.0,0,-965,965,965,0,0,965,0,0,0,0,0.5892,0.0580,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,0.5892,0.0580,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,113.9444,-1.0000,-1.0000,-1.0000,-1.0000,930.5912,310.1971,608.8286,207.8182,true,true
ctakes,33054efdf9b6e47d97a052b2c18515524c322df0,1707239126,890,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex.xml","{""5"":0.98804045}",null,null,0.9880,0.9880,0.9880,0.0000,0.9880,0.9880,0.9880,1.0000,1.0000,1.0000,1,1,1,1,1,0,1,0,0,0,0,0,false,false,false,false,0,0,1,329106,1,2,4,1930,965,965,0,0,965,0,965,0,0,965,0.5,0.0,0.0,0.5,-965,-965,-965,0,0,0,0,965,-965,0,0,0.6387,0.0697,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,0.6387,0.0697,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,207.8182,-1.0000,-1.0000,-1.0000,-1.0000,816.6468,408.3234,608.8286,408.3234,false,true
ctakes,4ce7b2a5fbb306336983e86b850dda1872a388db,1714583341,890,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex.xml","{""5"":0.70278335}",null,null,0.7028,0.7028,0.7028,0.0000,0.7028,0.7028,0.7028,1.0000,1.0000,1.0000,1,1,1,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,7673321,1,3,0,965,965,965,0,0,0,0,0,965,0,965,0.0,1.0,0.0,1.0,0,965,0,-965,965,0,0,0,0,0,0,0.6446,0.0716,0.5688,0.4464,0.0000,0.0000,0.0000,0.0000,0.0000,0.6807,0.0817,0.5555,0.6873,0.6387,0.0697,0.6323,31.9335,91.4823,40.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,608.8286,-1.0000,-1.0000,-1.0000,-1.0000,608.8286,608.8286,608.8286,608.8286,true,true
ctakes,44eca4da7d87000a9880a1d6164f4e5657745f50,1706910020,891,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex_with_attributes.xml","{""5"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,1344,1344,1344,0,1344,1344,0,1344,0,0,1344,1.0,0.0,0.0,1.0,0,-1344,1344,1344,0,0,1344,0,0,0,0,0.5892,0.0808,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,0.5892,0.0808,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,113.9444,-1.0000,-1.0000,-1.0000,-1.0000,930.5912,310.1971,608.8286,207.8182,true,true
ctakes,33054efdf9b6e47d97a052b2c18515524c322df0,1707239126,891,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex_with_attributes.xml","{""5"":0.98803955}",null,null,0.9880,0.9880,0.9880,0.0000,0.9880,0.9880,0.9880,1.0000,1.0000,1.0000,1,1,1,1,1,0,1,0,0,0,0,0,false,false,false,false,0,0,1,329106,1,2,4,2688,1344,1344,0,0,1344,0,1344,0,0,1344,0.5,0.0,0.0,0.5,-1344,-1344,-1344,0,0,0,0,1344,-1344,0,0,0.6387,0.0970,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,0.6387,0.0970,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,207.8182,-1.0000,-1.0000,-1.0000,-1.0000,816.6468,408.3234,608.8286,408.3234,false,true
ctakes,4ce7b2a5fbb306336983e86b850dda1872a388db,1714583341,891,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex_with_attributes.xml","{""5"":0.70278335}",null,null,0.7028,0.7028,0.7028,0.0000,0.7028,0.7028,0.7028,1.0000,1.0000,1.0000,1,1,1,0,0,0,0,0,0,0,0,0,false,false,false,false,0,0,2,7673321,1,3,0,1344,1344,1344,0,0,0,0,0,1344,0,1344,0.0,1.0,0.0,1.0,0,1344,0,-1344,1344,0,0,0,0,0,0,0.6446,0.0997,0.5688,0.4464,0.0000,0.0000,0.0000,0.0000,0.0000,0.6807,0.1138,0.5555,0.6873,0.6387,0.0970,0.6323,31.9335,91.4823,33.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,608.8286,-1.0000,-1.0000,-1.0000,-1.0000,608.8286,608.8286,608.8286,608.8286,true,true
ctakes,44eca4da7d87000a9880a1d6164f4e5657745f50,1706910020,892,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex_with_attributes_and_generics.xml","{""5"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,1353,1353,1353,0,1353,1353,0,1353,0,0,1353,1.0,0.0,0.0,1.0,0,-1353,1353,1353,0,0,1353,0,0,0,0,0.5892,0.0813,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,0.5892,0.0813,0.6384,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,113.9444,-1.0000,-1.0000,-1.0000,-1.0000,930.5912,310.1971,608.8286,207.8182,true,true
ctakes,33054efdf9b6e47d97a052b2c18515524c322df0,1707239126,892,"ctakes-mastif-zoner/src/main/java/org/mitre/medfacts/zoner/section_regex_with_attributes_and_generics.xml","{""5"":0.98803955}",null,null,0.9880,0.9880,0.9880,0.0000,0.9880,0.9880,0.9880,1.0000,1.0000,1.0000,1,1,1,1,1,0,1,0,0,0,0,0,false,false,false,false,0,0,1,329106,1,2,4,2706,1353,1353,0,0,1353,0,1353,0,0,1353,0.5,0.0,0.0,0.5,-1353,-1353,-1353,0,0,0,0,1353,-1353,0,0,0.6387,0.0977,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,0.6387,0.0977,0.5815,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,207.8182,-1.0000,-1.0000,-1.0000,-1.0000,816.6468,408.3234,608.8286,408.3234,false,true
